index,y_true,y_pred,AUC,Accuracy,Precision,Recall,F1
70,False,False,0.46601146601146604,0.4714285714285714,0.4166666666666667,0.30303030303030304,0.3508771929824562
71,False,False,0.47089314194577353,0.4788732394366197,0.4166666666666667,0.30303030303030304,0.3508771929824562
72,False,True,0.46620046620046623,0.4722222222222222,0.4,0.30303030303030304,0.3448275862068965
73,False,False,0.4708333333333333,0.4794520547945205,0.4,0.30303030303030304,0.3448275862068965
74,False,False,0.475240206947524,0.4864864864864865,0.4,0.30303030303030304,0.3448275862068965
75,True,False,0.4713055954088953,0.48,0.4,0.29411764705882354,0.33898305084745767
76,True,False,0.47700348432055745,0.47368421052631576,0.4,0.2857142857142857,0.3333333333333333
77,False,False,0.48129251700680276,0.4805194805194805,0.4,0.2857142857142857,0.3333333333333333
78,True,False,0.4728835978835978,0.47435897435897434,0.4,0.2777777777777778,0.3278688524590164
79,False,False,0.47674418604651164,0.4810126582278481,0.4,0.2777777777777778,0.3278688524590164
80,True,True,0.48240100565681954,0.4875,0.4230769230769231,0.2972972972972973,0.34920634920634924
81,True,True,0.48776009791921665,0.49382716049382713,0.4444444444444444,0.3157894736842105,0.36923076923076925
82,False,False,0.49162679425837325,0.5,0.4444444444444444,0.3157894736842105,0.36923076923076925
83,True,False,0.4967948717948718,0.4939759036144578,0.4444444444444444,0.3076923076923077,0.3636363636363637
84,True,True,0.5017045454545455,0.5,0.4642857142857143,0.325,0.3823529411764706
85,False,False,0.5086111111111111,0.5058823529411764,0.4642857142857143,0.325,0.3823529411764706
86,True,True,0.518970189701897,0.5116279069767442,0.4827586206896552,0.34146341463414637,0.4000000000000001
87,False,False,0.5145811240721102,0.5172413793103449,0.4827586206896552,0.34146341463414637,0.4000000000000001
88,False,True,0.5041515308770108,0.5113636363636364,0.4666666666666667,0.34146341463414637,0.3943661971830986
89,True,True,0.5141843971631206,0.5168539325842697,0.4838709677419355,0.35714285714285715,0.410958904109589
90,False,False,0.5178571428571428,0.5222222222222223,0.4838709677419355,0.35714285714285715,0.410958904109589
91,True,False,0.5218023255813954,0.5164835164835165,0.4838709677419355,0.3488372093023256,0.4054054054054055
92,False,False,0.5253915519696251,0.5217391304347826,0.4838709677419355,0.3488372093023256,0.4054054054054055
93,True,False,0.5292207792207793,0.5161290322580645,0.4838709677419355,0.3409090909090909,0.4
94,True,False,0.5253968253968253,0.5106382978723404,0.4838709677419355,0.3333333333333333,0.39473684210526316
95,True,True,0.5290594498669033,0.5157894736842106,0.5,0.34782608695652173,0.41025641025641024
96,True,False,0.5325662179765523,0.5104166666666666,0.5,0.3404255319148936,0.4050632911392405
97,True,True,0.5359268707482994,0.5154639175257731,0.5151515151515151,0.3541666666666667,0.41975308641975306
98,False,False,0.5420833333333333,0.5204081632653061,0.5151515151515151,0.3541666666666667,0.41975308641975306
99,False,False,0.547998366013072,0.5252525252525253,0.5151515151515151,0.3541666666666667,0.41975308641975306
100,False,True,0.5380608974358975,0.52,0.5,0.3541666666666667,0.4146341463414634
101,True,True,0.5412087912087913,0.5247524752475248,0.5142857142857142,0.3673469387755102,0.42857142857142855
102,True,True,0.5442307692307692,0.5294117647058824,0.5277777777777778,0.38,0.4418604651162791
103,False,True,0.5345283018867925,0.5242718446601942,0.5135135135135135,0.38,0.4367816091954023
104,True,True,0.5373658897521273,0.5288461538461539,0.5263157894736842,0.39215686274509803,0.449438202247191
105,True,True,0.5446298984034833,0.5333333333333333,0.5384615384615384,0.40384615384615385,0.46153846153846156
106,True,True,0.5516197935208259,0.5377358490566038,0.55,0.41509433962264153,0.4731182795698925
107,True,True,0.5583508036338225,0.5420560747663551,0.5609756097560976,0.42592592592592593,0.4842105263157895
108,False,False,0.5618998628257887,0.5462962962962963,0.5609756097560976,0.42592592592592593,0.4842105263157895
109,False,True,0.5526936026936027,0.5412844036697247,0.5476190476190477,0.42592592592592593,0.4791666666666667
110,False,True,0.5438161375661376,0.5363636363636364,0.5348837209302325,0.42592592592592593,0.4742268041237113
111,False,False,0.5474333983105913,0.5405405405405406,0.5348837209302325,0.42592592592592593,0.4742268041237113
112,False,True,0.5389527458492975,0.5357142857142857,0.5227272727272727,0.42592592592592593,0.46938775510204084
113,False,False,0.5444130571249215,0.5398230088495575,0.5227272727272727,0.42592592592592593,0.46938775510204084
114,False,True,0.5362654320987654,0.5350877192982456,0.5111111111111111,0.42592592592592593,0.4646464646464646
115,False,True,0.5283849423193685,0.5304347826086957,0.5,0.42592592592592593,0.46
116,False,False,0.5337514934289128,0.5344827586206896,0.5,0.42592592592592593,0.46
117,False,False,0.5389476778365667,0.5384615384615384,0.5,0.42592592592592593,0.46
118,False,True,0.5366030092592592,0.5338983050847458,0.48936170212765956,0.42592592592592593,0.4554455445544554
119,False,False,0.5398860398860399,0.5378151260504201,0.48936170212765956,0.42592592592592593,0.4554455445544554
120,False,False,0.5447530864197531,0.5416666666666666,0.48936170212765956,0.42592592592592593,0.4554455445544554
121,True,False,0.5417355371900826,0.5371900826446281,0.48936170212765956,0.41818181818181815,0.45098039215686275
122,False,True,0.539348710990502,0.5327868852459017,0.4791666666666667,0.41818181818181815,0.44660194174757284
123,False,False,0.542379679144385,0.5365853658536586,0.4791666666666667,0.41818181818181815,0.44660194174757284
124,True,False,0.5445115546218487,0.532258064516129,0.4791666666666667,0.4107142857142857,0.44230769230769235
125,False,True,0.5421842650103519,0.528,0.46938775510204084,0.4107142857142857,0.43809523809523815
126,True,False,0.5344520722095093,0.5238095238095238,0.46938775510204084,0.40350877192982454,0.4339622641509434
127,True,False,0.5316091954022988,0.5196850393700787,0.46938775510204084,0.39655172413793105,0.42990654205607476
128,True,False,0.5288626873004176,0.515625,0.46938775510204084,0.3898305084745763,0.42592592592592593
129,False,True,0.5265133171912834,0.5116279069767442,0.46,0.3898305084745763,0.4220183486238532
130,True,True,0.5286904761904762,0.5153846153846153,0.47058823529411764,0.4,0.4324324324324324
131,True,False,0.5259953161592507,0.5114503816793893,0.47058823529411764,0.39344262295081966,0.42857142857142855
132,True,True,0.528110599078341,0.5151515151515151,0.4807692307692308,0.4032258064516129,0.43859649122807015
133,True,False,0.5255102040816326,0.5112781954887218,0.4807692307692308,0.3968253968253968,0.43478260869565216
134,True,True,0.5313616071428571,0.5149253731343284,0.49056603773584906,0.40625,0.4444444444444444
135,False,False,0.529049295774648,0.5185185185185185,0.49056603773584906,0.40625,0.4444444444444444
136,False,True,0.5268012152777778,0.5147058823529411,0.48148148148148145,0.40625,0.4406779661016949
137,False,True,0.520333904109589,0.5109489051094891,0.4727272727272727,0.40625,0.43697478991596644
138,True,False,0.5177028451001054,0.5072463768115942,0.4727272727272727,0.4,0.4333333333333333
139,True,True,0.5196139476961394,0.5107913669064749,0.48214285714285715,0.4090909090909091,0.4426229508196721
140,True,False,0.5141075444694336,0.5071428571428571,0.48214285714285715,0.40298507462686567,0.43902439024390244
141,True,False,0.5160153102336825,0.5035460992907801,0.48214285714285715,0.39705882352941174,0.43548387096774194
142,True,True,0.5178677784395473,0.5070422535211268,0.49122807017543857,0.4057971014492754,0.4444444444444445
143,True,True,0.5232876712328767,0.5104895104895105,0.5,0.4142857142857143,0.453125
144,True,True,0.5285548909897743,0.5138888888888888,0.5084745762711864,0.4225352112676056,0.4615384615384615
145,False,False,0.5265511990864103,0.5172413793103449,0.5084745762711864,0.4225352112676056,0.4615384615384615
146,False,True,0.5246009389671362,0.5136986301369864,0.5,0.4225352112676056,0.4580152671755725
147,True,True,0.5298148148148147,0.5170068027210885,0.5081967213114754,0.4305555555555556,0.4661654135338346
148,True,True,0.5348858447488585,0.5202702702702703,0.5161290322580645,0.4383561643835616,0.47407407407407404
149,False,True,0.5330749819754866,0.5167785234899329,0.5079365079365079,0.4383561643835616,0.47058823529411764
150,False,False,0.5358477139299057,0.52,0.5079365079365079,0.4383561643835616,0.47058823529411764
151,False,False,0.5402177730944855,0.5231788079470199,0.5079365079365079,0.4383561643835616,0.47058823529411764
152,False,True,0.5384081844980059,0.5197368421052632,0.5,0.4383561643835616,0.46715328467153283
153,False,False,0.5366438356164384,0.5228758169934641,0.5,0.4383561643835616,0.46715328467153283
154,True,False,0.5339527027027027,0.5194805194805194,0.5,0.43243243243243246,0.463768115942029
155,True,True,0.5354166666666667,0.5225806451612903,0.5076923076923077,0.44,0.4714285714285715
156,True,True,0.5402960526315789,0.5256410256410257,0.5151515151515151,0.4473684210526316,0.4788732394366197
157,False,False,0.5428849902534113,0.5286624203821656,0.5151515151515151,0.4473684210526316,0.4788732394366197
158,True,True,0.5476190476190477,0.5316455696202531,0.5223880597014925,0.45454545454545453,0.48611111111111105
159,False,False,0.5517104846373139,0.5345911949685535,0.5223880597014925,0.45454545454545453,0.48611111111111105
160,False,False,0.5499921764982005,0.5375,0.5223880597014925,0.45454545454545453,0.48611111111111105
161,False,False,0.5524118738404453,0.5403726708074534,0.5223880597014925,0.45454545454545453,0.48611111111111105
162,False,False,0.5507257448433919,0.5432098765432098,0.5223880597014925,0.45454545454545453,0.48611111111111105
163,False,False,0.5530806402899426,0.5460122699386503,0.5223880597014925,0.45454545454545453,0.48611111111111105
164,False,False,0.5553814002089864,0.5487804878048781,0.5223880597014925,0.45454545454545453,0.48611111111111105
165,True,True,0.5567344532861773,0.5515151515151515,0.5294117647058824,0.46153846153846156,0.4931506849315069
166,True,True,0.5580532518550851,0.5542168674698795,0.5362318840579711,0.46835443037974683,0.5
167,True,True,0.5593390804597701,0.5568862275449101,0.5428571428571428,0.475,0.5066666666666667
168,False,False,0.5630681818181819,0.5595238095238095,0.5428571428571428,0.475,0.5066666666666667
169,True,False,0.5604657687991021,0.5562130177514792,0.5428571428571428,0.4691358024691358,0.5033112582781456
170,True,True,0.5647865853658537,0.5588235294117647,0.5492957746478874,0.47560975609756095,0.5098039215686274
171,False,True,0.5593998355713894,0.5555555555555556,0.5416666666666666,0.47560975609756095,0.5064935064935064
172,False,False,0.5616531165311653,0.5581395348837209,0.5416666666666666,0.47560975609756095,0.5064935064935064
173,True,True,0.5628514056224899,0.5606936416184971,0.547945205479452,0.4819277108433735,0.5128205128205129
174,False,False,0.5650734807361313,0.5632183908045977,0.547945205479452,0.4819277108433735,0.5128205128205129
175,True,False,0.5662611198325483,0.56,0.547945205479452,0.47619047619047616,0.5095541401273885
176,False,True,0.5646350931677018,0.5568181818181818,0.5405405405405406,0.47619047619047616,0.5063291139240507
177,True,True,0.5657928388746802,0.559322033898305,0.5466666666666666,0.4823529411764706,0.5125
178,False,False,0.5679949399114484,0.5617977528089888,0.5466666666666666,0.4823529411764706,0.5125
179,False,False,0.5714643304130163,0.5642458100558659,0.5466666666666666,0.4823529411764706,0.5125
180,False,True,0.5663157894736842,0.5611111111111111,0.5394736842105263,0.4823529411764706,0.5093167701863354
181,False,False,0.5697303921568627,0.56353591160221,0.5394736842105263,0.4823529411764706,0.5093167701863354
182,False,False,0.5730745906610066,0.5659340659340659,0.5394736842105263,0.4823529411764706,0.5093167701863354
183,True,False,0.5706665068328938,0.5628415300546448,0.5394736842105263,0.47674418604651164,0.5061728395061729
184,False,True,0.5690555291884196,0.5597826086956522,0.5324675324675324,0.47674418604651164,0.5030674846625767
185,True,False,0.5641566971616233,0.5567567567567567,0.5324675324675324,0.47126436781609193,0.5
186,True,True,0.5681238404452691,0.5591397849462365,0.5384615384615384,0.4772727272727273,0.5060240963855421
187,False,True,0.566574839302112,0.5561497326203209,0.5316455696202531,0.4772727272727273,0.5029940119760479
188,False,True,0.5650568181818182,0.5531914893617021,0.525,0.4772727272727273,0.5
189,False,True,0.5603060306030603,0.5502645502645502,0.5185185185185185,0.4772727272727273,0.4970414201183432
190,False,False,0.562277183600713,0.5526315789473685,0.5185185185185185,0.4772727272727273,0.4970414201183432
191,False,True,0.5576456310679612,0.5497382198952879,0.5121951219512195,0.4772727272727273,0.49411764705882355
192,False,False,0.559604458041958,0.5520833333333334,0.5121951219512195,0.4772727272727273,0.49411764705882355
193,False,False,0.5582251082251082,0.5544041450777202,0.5121951219512195,0.4772727272727273,0.49411764705882355
194,True,False,0.5558587479935795,0.5515463917525774,0.5121951219512195,0.47191011235955055,0.49122807017543857
195,False,False,0.5577697689209243,0.5538461538461539,0.5121951219512195,0.47191011235955055,0.49122807017543857
196,False,False,0.5563897931324162,0.5561224489795918,0.5121951219512195,0.47191011235955055,0.49122807017543857
197,True,False,0.5575285565939772,0.5532994923857868,0.5121951219512195,0.4666666666666667,0.48837209302325585
198,True,False,0.5552018075382562,0.5505050505050505,0.5121951219512195,0.46153846153846156,0.48554913294797686
199,True,False,0.5563287281592848,0.5477386934673367,0.5121951219512195,0.45652173913043476,0.48275862068965514
200,False,True,0.5549516908212561,0.545,0.5060240963855421,0.45652173913043476,0.48
201,False,False,0.5535999202233746,0.5472636815920398,0.5060240963855421,0.45652173913043476,0.48
202,False,False,0.5554841897233201,0.5495049504950495,0.5060240963855421,0.45652173913043476,0.48
203,False,False,0.5573345084214649,0.5517241379310345,0.5060240963855421,0.45652173913043476,0.48
204,True,False,0.5584616874939455,0.5490196078431373,0.5060240963855421,0.45161290322580644,0.47727272727272724
205,False,False,0.5602918586789554,0.551219512195122,0.5060240963855421,0.45161290322580644,0.47727272727272724
206,False,True,0.5589494718812447,0.5485436893203883,0.5,0.45161290322580644,0.47457627118644063
207,True,True,0.560064018075692,0.5507246376811594,0.5058823529411764,0.4574468085106383,0.4804469273743017
208,True,True,0.5611551001397298,0.5528846153846154,0.5116279069767442,0.4631578947368421,0.4861878453038674
209,True,True,0.5648506637168141,0.5550239234449761,0.5172413793103449,0.46875,0.4918032786885246
210,True,True,0.568470030106742,0.5571428571428572,0.5227272727272727,0.4742268041237113,0.49729729729729727
211,True,True,0.5720155318764675,0.5592417061611374,0.5280898876404494,0.47959183673469385,0.5026737967914437
212,True,True,0.5754894073478144,0.5613207547169812,0.5333333333333333,0.48484848484848486,0.507936507936508
213,True,False,0.5731415929203539,0.5586854460093896,0.5333333333333333,0.48,0.505263157894737
214,False,False,0.5760526315789475,0.5607476635514018,0.5333333333333333,0.48,0.505263157894737
215,True,True,0.5794250477679348,0.5627906976744186,0.5384615384615384,0.48514851485148514,0.5104166666666667
216,True,True,0.5802803577571379,0.5648148148148148,0.5434782608695652,0.49019607843137253,0.5154639175257731
217,True,False,0.5780105603815364,0.5622119815668203,0.5434782608695652,0.4854368932038835,0.5128205128205129
218,False,True,0.5767412410299705,0.5596330275229358,0.5376344086021505,0.4854368932038835,0.510204081632653
219,True,True,0.5775919732441472,0.5616438356164384,0.5425531914893617,0.49038461538461536,0.5151515151515151
220,False,False,0.5793269230769231,0.5636363636363636,0.5425531914893617,0.49038461538461536,0.5151515151515151
221,False,True,0.5780736357659435,0.5610859728506787,0.5368421052631579,0.49038461538461536,0.5125628140703519
222,False,False,0.5808751629726205,0.5630630630630631,0.5368421052631579,0.49038461538461536,0.5125628140703519
223,True,True,0.5841000807102502,0.5650224215246636,0.5416666666666666,0.49523809523809526,0.5174129353233832
224,True,True,0.5849056603773585,0.5669642857142857,0.5463917525773195,0.5,0.5221674876847291
225,True,True,0.5856961824805956,0.5688888888888889,0.5510204081632653,0.5046728971962616,0.526829268292683
226,True,True,0.5895323289391086,0.5707964601769911,0.5555555555555556,0.5092592592592593,0.5314009661835749
227,True,True,0.5925594775307106,0.5726872246696035,0.56,0.5137614678899083,0.5358851674641149
228,False,False,0.5942101611286716,0.5745614035087719,0.56,0.5137614678899083,0.5358851674641149
229,True,True,0.5949197860962566,0.5764192139737991,0.5643564356435643,0.5181818181818182,0.5402843601895735
230,True,False,0.5900900900900901,0.5739130434782609,0.5643564356435643,0.5135135135135135,0.5377358490566038
231,False,True,0.5888888888888889,0.5714285714285714,0.5588235294117647,0.5135135135135135,0.5352112676056339
232,True,False,0.58671875,0.5689655172413793,0.5588235294117647,0.5089285714285714,0.5327102803738317
233,False,True,0.5855224321133412,0.5665236051502146,0.5533980582524272,0.5089285714285714,0.5302325581395348
234,True,False,0.5862649016309515,0.5641025641025641,0.5533980582524272,0.504424778761062,0.5277777777777779
235,True,True,0.5892054516456431,0.5659574468085107,0.5576923076923077,0.5087719298245614,0.5321100917431193
236,False,True,0.5852746620649987,0.5635593220338984,0.5523809523809524,0.5087719298245614,0.5296803652968036
237,False,False,0.5868991584652689,0.5654008438818565,0.5523809523809524,0.5087719298245614,0.5296803652968036
238,True,False,0.587592788971368,0.5630252100840336,0.5523809523809524,0.5043478260869565,0.5272727272727273
239,False,True,0.5837307152875175,0.5606694560669456,0.5471698113207547,0.5043478260869565,0.5248868778280543
240,True,False,0.5843993325917687,0.5583333333333333,0.5471698113207547,0.5,0.5225225225225225
241,False,False,0.5833103448275863,0.5601659751037344,0.5471698113207547,0.5,0.5225225225225225
242,True,True,0.5861538461538461,0.5619834710743802,0.5514018691588785,0.5042735042735043,0.5267857142857142
243,False,True,0.5823836657169991,0.5596707818930041,0.5462962962962963,0.5042735042735043,0.5244444444444444
244,False,True,0.5813648293963255,0.5573770491803278,0.5412844036697247,0.5042735042735043,0.5221238938053097
245,True,True,0.5841785666622181,0.5591836734693878,0.5454545454545454,0.5084745762711864,0.5263157894736842
246,True,True,0.586945014226163,0.5609756097560976,0.5495495495495496,0.5126050420168067,0.5304347826086956
247,True,True,0.5896653543307087,0.562753036437247,0.5535714285714286,0.5166666666666667,0.5344827586206896
248,False,False,0.5912760416666667,0.5645161290322581,0.5535714285714286,0.5166666666666667,0.5344827586206896
249,True,True,0.5946539256198347,0.5662650602409639,0.5575221238938053,0.5206611570247934,0.5384615384615384
250,True,False,0.5902279713114753,0.564,0.5575221238938053,0.5163934426229508,0.5361702127659574
251,False,False,0.5892743677722709,0.5657370517928287,0.5575221238938053,0.5163934426229508,0.5361702127659574
252,True,False,0.5898090376252599,0.5634920634920635,0.5575221238938053,0.5121951219512195,0.5338983050847458
253,False,True,0.5862414008755472,0.5612648221343873,0.5526315789473685,0.5121951219512195,0.5316455696202531
254,False,False,0.588686154037113,0.562992125984252,0.5526315789473685,0.5121951219512195,0.5316455696202531
255,False,True,0.5877679231337769,0.5607843137254902,0.5478260869565217,0.5121951219512195,0.5294117647058824
256,True,True,0.591092375366569,0.5625,0.5517241379310345,0.5161290322580645,0.5333333333333333
257,False,False,0.5901952461799661,0.5642023346303502,0.5517241379310345,0.5161290322580645,0.5333333333333333
258,False,False,0.5893115069812229,0.5658914728682171,0.5517241379310345,0.5161290322580645,0.5333333333333333
259,False,True,0.5859318996415771,0.5637065637065637,0.5470085470085471,0.5161290322580645,0.5311203319502075
260,True,False,0.5864,0.5615384615384615,0.5470085470085471,0.512,0.5289256198347108
261,True,False,0.5843033509700176,0.5593869731800766,0.5470085470085471,0.5079365079365079,0.5267489711934157
262,True,False,0.584776902887139,0.5572519083969466,0.5470085470085471,0.5039370078740157,0.5245901639344263
263,False,False,0.5839219546086151,0.55893536121673,0.5470085470085471,0.5039370078740157,0.5245901639344263
264,False,True,0.5830794873268578,0.5568181818181818,0.5423728813559322,0.5039370078740157,0.5224489795918368
265,True,True,0.5856523722627737,0.5584905660377358,0.5462184873949579,0.5078125,0.5263157894736843
266,False,False,0.5871829710144928,0.5601503759398496,0.5462184873949579,0.5078125,0.5263157894736843
267,True,True,0.5903831030221324,0.5617977528089888,0.55,0.5116279069767442,0.5301204819277109
268,False,True,0.5895655568568401,0.5597014925373134,0.5454545454545454,0.5116279069767442,0.528
269,True,True,0.5927227448810183,0.5613382899628253,0.5491803278688525,0.5153846153846153,0.5317460317460317
270,True,True,0.5931132956230435,0.562962962962963,0.5528455284552846,0.5190839694656488,0.5354330708661418
271,True,True,0.5934979289295836,0.5645756457564576,0.5564516129032258,0.5227272727272727,0.5390625
272,False,False,0.5949945887445887,0.5661764705882353,0.5564516129032258,0.5227272727272727,0.5390625
273,False,False,0.5974908661078874,0.5677655677655677,0.5564516129032258,0.5227272727272727,0.5390625
274,False,False,0.5966709346991037,0.5693430656934306,0.5564516129032258,0.5227272727272727,0.5390625
275,False,True,0.5958624708624709,0.5672727272727273,0.552,0.5227272727272727,0.5369649805447471
276,True,False,0.5937746464062252,0.5652173913043478,0.552,0.518796992481203,0.5348837209302326
277,True,False,0.5941707546185159,0.5631768953068592,0.552,0.5149253731343284,0.5328185328185329
278,False,False,0.5933613184079602,0.564748201438849,0.552,0.5149253731343284,0.5328185328185329
279,True,True,0.5957561728395062,0.5663082437275986,0.5555555555555556,0.5185185185185185,0.5363984674329503
280,True,False,0.596124387254902,0.5642857142857143,0.5555555555555556,0.5147058823529411,0.5343511450381679
281,False,True,0.5953346855983773,0.5622775800711743,0.5511811023622047,0.5147058823529411,0.532319391634981
282,False,False,0.5975271958098307,0.5638297872340425,0.5511811023622047,0.5147058823529411,0.532319391634981
283,True,True,0.5978902109789022,0.5653710247349824,0.5546875,0.5182481751824818,0.5358490566037737
284,True,False,0.5939299186023427,0.5633802816901409,0.5546875,0.5144927536231884,0.5338345864661653
285,False,False,0.5953366853987972,0.5649122807017544,0.5546875,0.5144927536231884,0.5338345864661653
286,False,False,0.5977036819428123,0.5664335664335665,0.5546875,0.5144927536231884,0.5338345864661653
287,False,False,0.5997957397140357,0.5679442508710801,0.5546875,0.5144927536231884,0.5338345864661653
288,False,True,0.5967391304347827,0.5659722222222222,0.5503875968992248,0.5144927536231884,0.5318352059925093
289,False,True,0.5959545061906133,0.5640138408304498,0.5461538461538461,0.5144927536231884,0.5298507462686567
290,True,True,0.5988613083043499,0.5655172413793104,0.549618320610687,0.5179856115107914,0.5333333333333334
291,False,True,0.5980925785687239,0.563573883161512,0.5454545454545454,0.5179856115107914,0.5313653136531366
292,False,True,0.5973338975878122,0.5616438356164384,0.5413533834586466,0.5179856115107914,0.5294117647058824
293,True,True,0.6002100840336135,0.5631399317406144,0.5447761194029851,0.5214285714285715,0.5328467153284672
294,False,True,0.5994666048237477,0.5612244897959183,0.5407407407407407,0.5214285714285715,0.530909090909091
295,False,True,0.5987327188940093,0.559322033898305,0.5367647058823529,0.5214285714285715,0.5289855072463768
296,True,False,0.5990619995424389,0.5574324324324325,0.5367647058823529,0.5177304964539007,0.5270758122743682
297,False,True,0.5961993089652664,0.5555555555555556,0.5328467153284672,0.5177304964539007,0.5251798561151079
